range_nmi,speed_kt,tecnologia,P
6243.879965653626,196.4102564102564,Battery-electric (fan),0.0
7305.271542664449,196.4102564102564,Battery-electric (fan),0.0
8547.08812559251,196.4102564102564,Battery-electric (fan),0.0
10000.0,196.4102564102564,Battery-electric (fan),0.0
10.0,204.6153846153846,Battery-electric (fan),0.0
11.69989106589066,204.6153846153846,Battery-electric (fan),0.0
13.688745095370805,204.6153846153846,Battery-electric (fan),0.0
16.015682644458355,204.6153846153846,Battery-electric (fan),0.0
18.73817422860384,204.6153846153846,Battery-electric (fan),0.0
21.923459724834466,204.6153846153846,Battery-electric (fan),0.0
25.650209056800456,204.6153846153846,Battery-electric (fan),0.0
30.010465178188735,204.6153846153846,Battery-electric (fan),0.0
35.11191734215131,204.6153846153846,Battery-electric (fan),0.0
41.08056080177274,204.6153846153846,Battery-electric (fan),0.0
48.06380863064389,204.6153846153846,Battery-electric (fan),0.0
56.23413251903491,204.6153846153846,Battery-electric (fan),0.0
65.79332246575679,204.6153846153846,Battery-electric (fan),0.0
76.9774705712371,204.6153846153846,Battery-electric (fan),0.0
90.06280202112787,204.6153846153846,Battery-electric (fan),0.0
105.37249727360725,204.6153846153846,Battery-electric (fan),0.0
123.28467394420659,204.6153846153846,Battery-electric (fan),0.0
144.24172552410664,204.6153846153846,Battery-electric (fan),0.0
168.7612475788147,204.6153846153846,Battery-electric (fan),0.0
197.44882128159367,204.6153846153846,Battery-electric (fan),0.0
231.0129700083158,204.6153846153846,Battery-electric (fan),0.0
270.28265839051625,204.6153846153846,Battery-electric (fan),0.0
316.22776601683796,204.6153846153846,Battery-electric (fan),0.0
369.9830414406966,204.6153846153846,Battery-electric (fan),0.0
432.8761281083057,204.6153846153846,Battery-electric (fan),0.0
506.4603543891704,204.6153846153846,Battery-electric (fan),0.0
592.5530975545674,204.6153846153846,Battery-electric (fan),0.0
693.2806692144524,204.6153846153846,Battery-electric (fan),0.0
811.1308307896873,204.6153846153846,Battery-electric (fan),0.0
949.0142360424725,204.6153846153846,Battery-electric (fan),0.0
1110.336318167638,204.6153846153846,Battery-electric (fan),0.0
1299.0813969063468,204.6153846153846,Battery-electric (fan),0.0
1519.9110829529332,204.6153846153846,Battery-electric (fan),0.0
1778.2794100389228,204.6153846153846,Battery-electric (fan),0.0
2080.5675382171694,204.6153846153846,Battery-electric (fan),0.0
2434.2413552369194,204.6153846153846,Battery-electric (fan),0.0
2848.035868435799,204.6153846153846,Battery-electric (fan),0.0
3332.1709412448167,204.6153846153846,Battery-electric (fan),0.0
3898.603702549072,204.6153846153846,Battery-electric (fan),0.0
4561.323862890211,204.6153846153846,Battery-electric (fan),0.0
5336.699231206308,204.6153846153846,Battery-electric (fan),0.0
6243.879965653626,204.6153846153846,Battery-electric (fan),0.0
7305.271542664449,204.6153846153846,Battery-electric (fan),0.0
8547.08812559251,204.6153846153846,Battery-electric (fan),0.0
10000.0,204.6153846153846,Battery-electric (fan),0.0
10.0,212.82051282051282,Battery-electric (fan),0.0
11.69989106589066,212.82051282051282,Battery-electric (fan),0.0
13.688745095370805,212.82051282051282,Battery-electric (fan),0.0
16.015682644458355,212.82051282051282,Battery-electric (fan),0.0
18.73817422860384,212.82051282051282,Battery-electric (fan),0.0
21.923459724834466,212.82051282051282,Battery-electric (fan),0.0
25.650209056800456,212.82051282051282,Battery-electric (fan),0.0
30.010465178188735,212.82051282051282,Battery-electric (fan),0.0
35.11191734215131,212.82051282051282,Battery-electric (fan),0.0
41.08056080177274,212.82051282051282,Battery-electric (fan),0.0
48.06380863064389,212.82051282051282,Battery-electric (fan),0.0
56.23413251903491,212.82051282051282,Battery-electric (fan),0.0
65.79332246575679,212.82051282051282,Battery-electric (fan),0.0
76.9774705712371,212.82051282051282,Battery-electric (fan),0.0
90.06280202112787,212.82051282051282,Battery-electric (fan),0.0
105.37249727360725,212.82051282051282,Battery-electric (fan),0.0
123.28467394420659,212.82051282051282,Battery-electric (fan),0.0
144.24172552410664,212.82051282051282,Battery-electric (fan),0.0
168.7612475788147,212.82051282051282,Battery-electric (fan),0.0
197.44882128159367,212.82051282051282,Battery-electric (fan),0.0
231.0129700083158,212.82051282051282,Battery-electric (fan),0.0
270.28265839051625,212.82051282051282,Battery-electric (fan),0.0
316.22776601683796,212.82051282051282,Battery-electric (fan),0.0
369.9830414406966,212.82051282051282,Battery-electric (fan),0.0
432.8761281083057,212.82051282051282,Battery-electric (fan),0.0
506.4603543891704,212.82051282051282,Battery-electric (fan),0.0
592.5530975545674,212.82051282051282,Battery-electric (fan),0.0
693.2806692144524,212.82051282051282,Battery-electric (fan),0.0
811.1308307896873,212.82051282051282,Battery-electric (fan),0.0
949.0142360424725,212.82051282051282,Battery-electric (fan),0.0
1110.336318167638,212.82051282051282,Battery-electric (fan),0.0
1299.0813969063468,212.82051282051282,Battery-electric (fan),0.0
1519.9110829529332,212.82051282051282,Battery-electric (fan),0.0
1778.2794100389228,212.82051282051282,Battery-electric (fan),0.0
2080.5675382171694,212.82051282051282,Battery-electric (fan),0.0
2434.2413552369194,212.82051282051282,Battery-electric (fan),0.0
2848.035868435799,212.82051282051282,Battery-electric (fan),0.0
3332.1709412448167,212.82051282051282,Battery-electric (fan),0.0
3898.603702549072,212.82051282051282,Battery-electric (fan),0.0
4561.323862890211,212.82051282051282,Battery-electric (fan),0.0
5336.699231206308,212.82051282051282,Battery-electric (fan),0.0
6243.879965653626,212.82051282051282,Battery-electric (fan),0.0
7305.271542664449,212.82051282051282,Battery-electric (fan),0.0
8547.08812559251,212.82051282051282,Battery-electric (fan),0.0
10000.0,212.82051282051282,Battery-electric (fan),0.0
10.0,221.02564102564102,Battery-electric (fan),0.0
11.69989106589066,221.02564102564102,Battery-electric (fan),0.0
13.688745095370805,221.02564102564102,Battery-electric (fan),0.0
16.015682644458355,221.02564102564102,Battery-electric (fan),0.0
18.73817422860384,221.02564102564102,Battery-electric (fan),0.0
21.923459724834466,221.02564102564102,Battery-electric (fan),0.0
25.650209056800456,221.02564102564102,Battery-electric (fan),0.0
30.010465178188735,221.02564102564102,Battery-electric (fan),0.0
35.11191734215131,221.02564102564102,Battery-electric (fan),0.0
41.08056080177274,221.02564102564102,Battery-electric (fan),0.0
48.06380863064389,221.02564102564102,Battery-electric (fan),0.0
56.23413251903491,221.02564102564102,Battery-electric (fan),0.0
65.79332246575679,221.02564102564102,Battery-electric (fan),0.0
76.9774705712371,221.02564102564102,Battery-electric (fan),0.0
90.06280202112787,221.02564102564102,Battery-electric (fan),0.0
105.37249727360725,221.02564102564102,Battery-electric (fan),0.0
123.28467394420659,221.02564102564102,Battery-electric (fan),0.0
144.24172552410664,221.02564102564102,Battery-electric (fan),0.0
168.7612475788147,221.02564102564102,Battery-electric (fan),0.0
197.44882128159367,221.02564102564102,Battery-electric (fan),0.0
231.0129700083158,221.02564102564102,Battery-electric (fan),0.0
270.28265839051625,221.02564102564102,Battery-electric (fan),0.0
316.22776601683796,221.02564102564102,Battery-electric (fan),0.0
369.9830414406966,221.02564102564102,Battery-electric (fan),0.0
432.8761281083057,221.02564102564102,Battery-electric (fan),0.0
506.4603543891704,221.02564102564102,Battery-electric (fan),0.0
592.5530975545674,221.02564102564102,Battery-electric (fan),0.0
693.2806692144524,221.02564102564102,Battery-electric (fan),0.0
811.1308307896873,221.02564102564102,Battery-electric (fan),0.0
949.0142360424725,221.02564102564102,Battery-electric (fan),0.0
1110.336318167638,221.02564102564102,Battery-electric (fan),0.0
1299.0813969063468,221.02564102564102,Battery-electric (fan),0.0
1519.9110829529332,221.02564102564102,Battery-electric (fan),0.0
1778.2794100389228,221.02564102564102,Battery-electric (fan),0.0
2080.5675382171694,221.02564102564102,Battery-electric (fan),0.0
2434.2413552369194,221.02564102564102,Battery-electric (fan),0.0
2848.035868435799,221.02564102564102,Battery-electric (fan),0.0
3332.1709412448167,221.02564102564102,Battery-electric (fan),0.0
3898.603702549072,221.02564102564102,Battery-electric (fan),0.0
4561.323862890211,221.02564102564102,Battery-electric (fan),0.0
5336.699231206308,221.02564102564102,Battery-electric (fan),0.0
6243.879965653626,221.02564102564102,Battery-electric (fan),0.0
7305.271542664449,221.02564102564102,Battery-electric (fan),0.0
8547.08812559251,221.02564102564102,Battery-electric (fan),0.0
10000.0,221.02564102564102,Battery-electric (fan),0.0
10.0,229.23076923076923,Battery-electric (fan),0.0
11.69989106589066,229.23076923076923,Battery-electric (fan),0.0
13.688745095370805,229.23076923076923,Battery-electric (fan),0.0
16.015682644458355,229.23076923076923,Battery-electric (fan),0.0
18.73817422860384,229.23076923076923,Battery-electric (fan),0.0
21.923459724834466,229.23076923076923,Battery-electric (fan),0.0
25.650209056800456,229.23076923076923,Battery-electric (fan),0.0006666666666666666
30.010465178188735,229.23076923076923,Battery-electric (fan),0.0006666666666666666
35.11191734215131,229.23076923076923,Battery-electric (fan),0.0006666666666666666
41.08056080177274,229.23076923076923,Battery-electric (fan),0.0
48.06380863064389,229.23076923076923,Battery-electric (fan),0.0
56.23413251903491,229.23076923076923,Battery-electric (fan),0.0
65.79332246575679,229.23076923076923,Battery-electric (fan),0.0
76.9774705712371,229.23076923076923,Battery-electric (fan),0.0
90.06280202112787,229.23076923076923,Battery-electric (fan),0.0
105.37249727360725,229.23076923076923,Battery-electric (fan),0.0
123.28467394420659,229.23076923076923,Battery-electric (fan),0.0
144.24172552410664,229.23076923076923,Battery-electric (fan),0.0
168.7612475788147,229.23076923076923,Battery-electric (fan),0.0
197.44882128159367,229.23076923076923,Battery-electric (fan),0.0
231.0129700083158,229.23076923076923,Battery-electric (fan),0.0
270.28265839051625,229.23076923076923,Battery-electric (fan),0.0
316.22776601683796,229.23076923076923,Battery-electric (fan),0.0
369.9830414406966,229.23076923076923,Battery-electric (fan),0.0
432.8761281083057,229.23076923076923,Battery-electric (fan),0.0
506.4603543891704,229.23076923076923,Battery-electric (fan),0.0
592.5530975545674,229.23076923076923,Battery-electric (fan),0.0
693.2806692144524,229.23076923076923,Battery-electric (fan),0.0
811.1308307896873,229.23076923076923,Battery-electric (fan),0.0
949.0142360424725,229.23076923076923,Battery-electric (fan),0.0
1110.336318167638,229.23076923076923,Battery-electric (fan),0.0
1299.0813969063468,229.23076923076923,Battery-electric (fan),0.0
1519.9110829529332,229.23076923076923,Battery-electric (fan),0.0
1778.2794100389228,229.23076923076923,Battery-electric (fan),0.0
2080.5675382171694,229.23076923076923,Battery-electric (fan),0.0
2434.2413552369194,229.23076923076923,Battery-electric (fan),0.0
2848.035868435799,229.23076923076923,Battery-electric (fan),0.0
3332.1709412448167,229.23076923076923,Battery-electric (fan),0.0
3898.603702549072,229.23076923076923,Battery-electric (fan),0.0
4561.323862890211,229.23076923076923,Battery-electric (fan),0.0
5336.699231206308,229.23076923076923,Battery-electric (fan),0.0
6243.879965653626,229.23076923076923,Battery-electric (fan),0.0
7305.271542664449,229.23076923076923,Battery-electric (fan),0.0
8547.08812559251,229.23076923076923,Battery-electric (fan),0.0
10000.0,229.23076923076923,Battery-electric (fan),0.0
10.0,237.43589743589743,Battery-electric (fan),0.0
11.69989106589066,237.43589743589743,Battery-electric (fan),0.0
13.688745095370805,237.43589743589743,Battery-electric (fan),0.0
16.015682644458355,237.43589743589743,Battery-electric (fan),0.0006666666666666666
18.73817422860384,237.43589743589743,Battery-electric (fan),0.0013333333333333333
21.923459724834466,237.43589743589743,Battery-electric (fan),0.0013333333333333333
25.650209056800456,237.43589743589743,Battery-electric (fan),0.0006666666666666666
30.010465178188735,237.43589743589743,Battery-electric (fan),0.0006666666666666666
35.11191734215131,237.43589743589743,Battery-electric (fan),0.0006666666666666666
41.08056080177274,237.43589743589743,Battery-electric (fan),0.0
48.06380863064389,237.43589743589743,Battery-electric (fan),0.0
56.23413251903491,237.43589743589743,Battery-electric (fan),0.0
65.79332246575679,237.43589743589743,Battery-electric (fan),0.0
76.9774705712371,237.43589743589743,Battery-electric (fan),0.0
90.06280202112787,237.43589743589743,Battery-electric (fan),0.0
105.37249727360725,237.43589743589743,Battery-electric (fan),0.0
123.28467394420659,237.43589743589743,Battery-electric (fan),0.0
144.24172552410664,237.43589743589743,Battery-electric (fan),0.0
168.7612475788147,237.43589743589743,Battery-electric (fan),0.0
197.44882128159367,237.43589743589743,Battery-electric (fan),0.0
231.0129700083158,237.43589743589743,Battery-electric (fan),0.0
270.28265839051625,237.43589743589743,Battery-electric (fan),0.0
316.22776601683796,237.43589743589743,Battery-electric (fan),0.0
369.9830414406966,237.43589743589743,Battery-electric (fan),0.0
432.8761281083057,237.43589743589743,Battery-electric (fan),0.0
506.4603543891704,237.43589743589743,Battery-electric (fan),0.0
592.5530975545674,237.43589743589743,Battery-electric (fan),0.0
693.2806692144524,237.43589743589743,Battery-electric (fan),0.0
811.1308307896873,237.43589743589743,Battery-electric (fan),0.0
949.0142360424725,237.43589743589743,Battery-electric (fan),0.0
1110.336318167638,237.43589743589743,Battery-electric (fan),0.0
1299.0813969063468,237.43589743589743,Battery-electric (fan),0.0
1519.9110829529332,237.43589743589743,Battery-electric (fan),0.0
1778.2794100389228,237.43589743589743,Battery-electric (fan),0.0
2080.5675382171694,237.43589743589743,Battery-electric (fan),0.0
2434.2413552369194,237.43589743589743,Battery-electric (fan),0.0
2848.035868435799,237.43589743589743,Battery-electric (fan),0.0
3332.1709412448167,237.43589743589743,Battery-electric (fan),0.0
3898.603702549072,237.43589743589743,Battery-electric (fan),0.0
4561.323862890211,237.43589743589743,Battery-electric (fan),0.0
5336.699231206308,237.43589743589743,Battery-electric (fan),0.0
6243.879965653626,237.43589743589743,Battery-electric (fan),0.0
7305.271542664449,237.43589743589743,Battery-electric (fan),0.0
8547.08812559251,237.43589743589743,Battery-electric (fan),0.0
10000.0,237.43589743589743,Battery-electric (fan),0.0
10.0,245.64102564102564,Battery-electric (fan),0.0
11.69989106589066,245.64102564102564,Battery-electric (fan),0.0013333333333333333
13.688745095370805,245.64102564102564,Battery-electric (fan),0.0013333333333333333
16.015682644458355,245.64102564102564,Battery-electric (fan),0.0013333333333333333
18.73817422860384,245.64102564102564,Battery-electric (fan),0.002
21.923459724834466,245.64102564102564,Battery-electric (fan),0.0013333333333333333
25.650209056800456,245.64102564102564,Battery-electric (fan),0.0006666666666666666
30.010465178188735,245.64102564102564,Battery-electric (fan),0.0006666666666666666
35.11191734215131,245.64102564102564,Battery-electric (fan),0.0006666666666666666
41.08056080177274,245.64102564102564,Battery-electric (fan),0.0
48.06380863064389,245.64102564102564,Battery-electric (fan),0.0
56.23413251903491,245.64102564102564,Battery-electric (fan),0.0
65.79332246575679,245.64102564102564,Battery-electric (fan),0.0
76.9774705712371,245.64102564102564,Battery-electric (fan),0.0
90.06280202112787,245.64102564102564,Battery-electric (fan),0.0
105.37249727360725,245.64102564102564,Battery-electric (fan),0.0
123.28467394420659,245.64102564102564,Battery-electric (fan),0.0
144.24172552410664,245.64102564102564,Battery-electric (fan),0.0
168.7612475788147,245.64102564102564,Battery-electric (fan),0.0
197.44882128159367,245.64102564102564,Battery-electric (fan),0.0
231.0129700083158,245.64102564102564,Battery-electric (fan),0.0
270.28265839051625,245.64102564102564,Battery-electric (fan),0.0
316.22776601683796,245.64102564102564,Battery-electric (fan),0.0
369.9830414406966,245.64102564102564,Battery-electric (fan),0.0
432.8761281083057,245.64102564102564,Battery-electric (fan),0.0
506.4603543891704,245.64102564102564,Battery-electric (fan),0.0
592.5530975545674,245.64102564102564,Battery-electric (fan),0.0
693.2806692144524,245.64102564102564,Battery-electric (fan),0.0
811.1308307896873,245.64102564102564,Battery-electric (fan),0.0
949.0142360424725,245.64102564102564,Battery-electric (fan),0.0
1110.336318167638,245.64102564102564,Battery-electric (fan),0.0
1299.0813969063468,245.64102564102564,Battery-electric (fan),0.0
1519.9110829529332,245.64102564102564,Battery-electric (fan),0.0
1778.2794100389228,245.64102564102564,Battery-electric (fan),0.0
2080.5675382171694,245.64102564102564,Battery-electric (fan),0.0
2434.2413552369194,245.64102564102564,Battery-electric (fan),0.0
2848.035868435799,245.64102564102564,Battery-electric (fan),0.0
3332.1709412448167,245.64102564102564,Battery-electric (fan),0.0
3898.603702549072,245.64102564102564,Battery-electric (fan),0.0
4561.323862890211,245.64102564102564,Battery-electric (fan),0.0
5336.699231206308,245.64102564102564,Battery-electric (fan),0.0
6243.879965653626,245.64102564102564,Battery-electric (fan),0.0
7305.271542664449,245.64102564102564,Battery-electric (fan),0.0
8547.08812559251,245.64102564102564,Battery-electric (fan),0.0
10000.0,245.64102564102564,Battery-electric (fan),0.0
10.0,253.84615384615384,Battery-electric (fan),0.002
11.69989106589066,253.84615384615384,Battery-electric (fan),0.002
13.688745095370805,253.84615384615384,Battery-electric (fan),0.002
16.015682644458355,253.84615384615384,Battery-electric (fan),0.002
18.73817422860384,253.84615384615384,Battery-electric (fan),0.0013333333333333333
21.923459724834466,253.84615384615384,Battery-electric (fan),0.0013333333333333333
25.650209056800456,253.84615384615384,Battery-electric (fan),0.0006666666666666666
30.010465178188735,253.84615384615384,Battery-electric (fan),0.0006666666666666666
35.11191734215131,253.84615384615384,Battery-electric (fan),0.0006666666666666666
41.08056080177274,253.84615384615384,Battery-electric (fan),0.0
48.06380863064389,253.84615384615384,Battery-electric (fan),0.0006666666666666666
56.23413251903491,253.84615384615384,Battery-electric (fan),0.0
65.79332246575679,253.84615384615384,Battery-electric (fan),0.0
76.9774705712371,253.84615384615384,Battery-electric (fan),0.0
90.06280202112787,253.84615384615384,Battery-electric (fan),0.0
105.37249727360725,253.84615384615384,Battery-electric (fan),0.0
123.28467394420659,253.84615384615384,Battery-electric (fan),0.0
144.24172552410664,253.84615384615384,Battery-electric (fan),0.0
168.7612475788147,253.84615384615384,Battery-electric (fan),0.0
197.44882128159367,253.84615384615384,Battery-electric (fan),0.0
231.0129700083158,253.84615384615384,Battery-electric (fan),0.0
270.28265839051625,253.84615384615384,Battery-electric (fan),0.0
316.22776601683796,253.84615384615384,Battery-electric (fan),0.0
369.9830414406966,253.84615384615384,Battery-electric (fan),0.0
432.8761281083057,253.84615384615384,Battery-electric (fan),0.0
506.4603543891704,253.84615384615384,Battery-electric (fan),0.0
592.5530975545674,253.84615384615384,Battery-electric (fan),0.0
693.2806692144524,253.84615384615384,Battery-electric (fan),0.0
811.1308307896873,253.84615384615384,Battery-electric (fan),0.0
949.0142360424725,253.84615384615384,Battery-electric (fan),0.0
1110.336318167638,253.84615384615384,Battery-electric (fan),0.0
1299.0813969063468,253.84615384615384,Battery-electric (fan),0.0
1519.9110829529332,253.84615384615384,Battery-electric (fan),0.0
1778.2794100389228,253.84615384615384,Battery-electric (fan),0.0
2080.5675382171694,253.84615384615384,Battery-electric (fan),0.0
2434.2413552369194,253.84615384615384,Battery-electric (fan),0.0
2848.035868435799,253.84615384615384,Battery-electric (fan),0.0
3332.1709412448167,253.84615384615384,Battery-electric (fan),0.0
3898.603702549072,253.84615384615384,Battery-electric (fan),0.0
4561.323862890211,253.84615384615384,Battery-electric (fan),0.0
5336.699231206308,253.84615384615384,Battery-electric (fan),0.0
6243.879965653626,253.84615384615384,Battery-electric (fan),0.0
7305.271542664449,253.84615384615384,Battery-electric (fan),0.0
8547.08812559251,253.84615384615384,Battery-electric (fan),0.0
10000.0,253.84615384615384,Battery-electric (fan),0.0
10.0,262.05128205128204,Battery-electric (fan),0.002
11.69989106589066,262.05128205128204,Battery-electric (fan),0.002
13.688745095370805,262.05128205128204,Battery-electric (fan),0.002
16.015682644458355,262.05128205128204,Battery-electric (fan),0.002
18.73817422860384,262.05128205128204,Battery-electric (fan),0.0013333333333333333
21.923459724834466,262.05128205128204,Battery-electric (fan),0.0006666666666666666
25.650209056800456,262.05128205128204,Battery-electric (fan),0.0006666666666666666
30.010465178188735,262.05128205128204,Battery-electric (fan),0.0013333333333333333
35.11191734215131,262.05128205128204,Battery-electric (fan),0.002
41.08056080177274,262.05128205128204,Battery-electric (fan),0.0013333333333333333
48.06380863064389,262.05128205128204,Battery-electric (fan),0.0006666666666666666
56.23413251903491,262.05128205128204,Battery-electric (fan),0.0
65.79332246575679,262.05128205128204,Battery-electric (fan),0.0
76.9774705712371,262.05128205128204,Battery-electric (fan),0.0
90.06280202112787,262.05128205128204,Battery-electric (fan),0.0
105.37249727360725,262.05128205128204,Battery-electric (fan),0.0
